urn,dhlabid,title,authors,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype,ocr_creator,ocr_timestamp
URN:NBN:no-nb_digibok_2011022806001,100043823.0,Stein : en storgård på Ringerike,"Harsson , Margit",oai:nb.bibsys.no:990006914704702202,f04f194828a6293c2c8ce4f42c8b6221,8299548101,,20000101.0,2000.0,M. Harsson,nob,Gårdsanlegg / Storgårder / Norge / Gårdshistorie / Lokalhistorie / gardshistorie / lokalhistorie / hole / ringerike / buskerud,948.2622,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022806102,100043876.0,Medfødte misdannelser blant barn med fedre som hadde tjeneste på KNM Kvikk,"Kristensen , Petter / Jacobsen , Kirsti / Skyberg , Knut",oai:nb.bibsys.no:990013095524702202,fa51c8c069a656a9bda07bc67a7f6e72,,Oslo,20000101.0,2000.0,Statens arbeidsmiljøinstitutt,mul / nob / eng,Reproduction,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011030705024,100044013.0,Elvene vasker klovnene rene : roman,"Tveit , Tore",oai:nb.bibsys.no:990001904034702202,3c3a5cea6994a440eecdae39acdc6733,8202188563,[Oslo],20000101.0,2000.0,Cappelen,nob,,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011030705027,100044014.0,Brødre : noveller,"Fjeldstad , Jan",oai:nb.bibsys.no:990012095664702202,c57871a84c32c0d47096912793b8bbd3,8270948675,Oslo,20000101.0,2000.0,Oktober,nob,,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011030705039,100044018.0,For alt jeg vet : roman,"Bøge , Kari",oai:nb.bibsys.no:990007057564702202,da9a0838e5c67e42a00cb3e0350f0dcc,8203183085,Oslo,20000101.0,2000.0,Aschehoug,nob,skjønnlitteratur,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011031408031,100044146.0,Blindsoner : utvalgte artikler og essays,"Hansen , Inger Elisabeth",oai:nb.bibsys.no:990400878404702202,ff6e61e9ea9b505eb75360e62df854a2,8203186114,Oslo,20030101.0,2003.0,Aschehoug,nob,essaysamling / artikkelsamling / essays,809 / 839.82,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011031706003,100044260.0,Udødelig med deg : roman,"Røed , Tonje",oai:nb.bibsys.no:990120309614702202,8426d48a028d012ccfb1412464f7408e,8249500210,Oslo,20010101.0,2001.0,Oktober,nob,,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042104091,100044324.0,Johann Sebastian Bach : den store kantor,"Norborg , Josef",oai:nb.bibsys.no:998221147714702202,159979cb620b4fabe7fc856e191e360e,,Oslo,19500101.0,1950.0,Arne Gimnes,nob,biografi / komponister / analyse / kritikk / kantorer / organister / bach / johann / sebastian / johan,780.92,biography,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042300048,100044354.0,Tanker mellom barken og veden,"Hoel , Sigurd",oai:nb.bibsys.no:997521432474702202,d66ab739dd65ec244c2dddc9c7ac1a31,,Oslo,19520101.0,1952.0,Gyldendal,nob,norske / essays / norsk / litteratur / hoel / sigurd / moskva-prosessene,088.82,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042800018,100044369.0,Nils Kjær og hans samtidige : erindringer 1895-1924,"Kjær , Margrete",oai:nb.bibsys.no:999216817044702202,5cdc2182d0fe17c52f88ac91fc3d291f,,Oslo,19500101.0,1950.0,Gyldendal,nob,biografi/genealogi / norske / forfattere / biografier / norsk / litteratur,,biography,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042800114,100044376.0,Trapp med 9 trinn,"Bang-Hansen , Odd / Michaelsen , M. O. .",oai:nb.bibsys.no:998902483974702202,47128ce2854faf22f1da339676fa416b,,Oslo,19520101.0,1952.0,Tiden,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042800122,100044377.0,Justismord,"Hjort , J. B.",oai:nb.bibsys.no:999220795364702202,79c1e80f47d2d608b6894e1c799b537e,,Oslo,19520101.0,1952.0,Gyldendal,nob,justismord,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042800123,100044378.0,Min barndom og ungdom : illustrert,"Nygaardsvold , Johan",oai:nb.bibsys.no:999200837224702202,855eb01775839b306dd7dd538dad3b4b,,Oslo,19520101.0,1952.0,Tiden,nob,biografi/genealogi / biografier / norske / politikere / statsministre / 1900-tallet / memoarer,920,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042804144,100044392.0,Omstridde spørsmål i norsk språkutvikling,"Seip , Didrik Arup",oai:nb.bibsys.no:997521679104702202,52dd3568b25be31a1101d7119e2e012c,,[Oslo],19520101.0,1952.0,Fabritius,nob,Historisk framstilling / Norsk språk / norsk / språk / historie / språkhistorie,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042804149,100044393.0,Historisk materialisme : historieoppfatningen hos Edvard Bull og Halvdan Koht,"Dahl , Ottar",oai:nb.bibsys.no:998902654104702202,d72c285e4d3c948ebf99a4fb347a6f6d,,,19520101.0,1952.0,Aschehoug,nob,Historieforskning / Materialisme / Historiografi,948.10072,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042901014,100044398.0,Norsk utenrikspolitikk siden 1945 : foredrag og debattinnlegg,"Lange , Halvard M.",oai:nb.bibsys.no:997521671464702202,bc2b5b758557d7aad72c376cd2666f85,,,19520101.0,1952.0,Tanum,nob,Etterkrigstiden / norge / etterkrigstiden,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008043000065,100044407.0,Hilsen fra Katarina : tre hørespill,"Hagerup , Inger",oai:nb.bibsys.no:998902489314702202,48b7f3048b6d1168b7b8ab865727fd69,,Oslo,19530101.0,1953.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008043004036,100044412.0,Finnskog og trollskap,"Grønoset , Dagfinn",oai:nb.bibsys.no:999427774094702202,06cf93325b608b539be14970a1ce6df1,,Oslo,19530101.0,1953.0,Aschehoug,nob,hedmark / skogfinner / finnskogene,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011032108051,100044653.0,Det aller minste : roman,"Frobenius , Nikolaj",oai:nb.bibsys.no:990317141534702202,604abb1f0bc4b91fc93929ee30a1975e,8205323100,[Oslo],20030101.0,2003.0,Gyldendal,nob,skjønnlitteratur / romaner / selvmord / etterlatte / familie / norsk / prosa / søsken,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007061404024,100044815.0,Johan Christian Dahl : tegninger og akvareller,"Dahl , J. C. ( Johan Christian Clausen ) / Østby , Leif",oai:nb.bibsys.no:999008385664702202,06002fca055b5e4e6da6514a2eab99d1,,,19570101.0,1957.0,Nasjonalgalleriet og Bergens billedgalleri,nob,tegninger / akvareller / utstillinger - oslo - bergen - 1957 / Malerkunst / Nasjonalromantikk / Tegnekunst / Tegnere / Akvarell / Maleri / Tegning / malerkunst / norsk / nasjonalromantikken / 1800-1899 / norge / tegnekunst,759.81 / 759.81,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042104094,100044836.0,Polynesisk passat,"Holmsen , Sverre / Heyerdahl , Liv",oai:nb.bibsys.no:999424411174702202,49b99cc9b7b587b7ea583a7a61f04d2e,,Stavanger,19500101.0,1950.0,Stabenfeldt,nob / swe,polynesia / tahiti / reiseskilring / reiseskildring,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042300020,100044861.0,Miriam,"Sommerfelt , Aimée / Mohn , Edith",oai:nb.bibsys.no:999607741304702202,e40d03bff8edf86c23b1e7ec1622c01c,,Oslo,19500101.0,1950.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042800101,100044881.0,Sigurd Christiansen i liv og diktning,"Kielland , Eugenia",oai:nb.bibsys.no:999314304884702202,e784caec1ab6f6f876d6e87daa10fb0f,,Oslo,19520101.0,1952.0,Aschehoug,nob,"christiansen, / sigurd / norsk / litteraturhistorie / christiansen / biografier / litteratur",839.828,biography,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042900047,100044906.0,""" Dagbladet "" og norsk litteratur 1869-1910 : en bibliografi","Øksnevad , Reidar",oai:nb.bibsys.no:999305097144702202,a7d5656169d4052a18fbf75985b87206,,Oslo,19520101.0,1952.0,Gyldendal,nob,Norsk litteratur / aviser / norge / litteraturhistorie / bibliografier / pressehistorie / venstrepressen / norsk / litteratur,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042904012,100044911.0,Bare en jentunge ?,"Sommerfelt , Aimée / Engebretsen , Erik",oai:nb.bibsys.no:998901948404702202,892df9330450f202b8452e60ac8e5fe2,,Oslo,19520101.0,1952.0,Tiden,nob,Norge / Historie 1800-tallet,,novel,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008043000056,100044916.0,Ta meg om du vil : roman,"Schjelderup , Leiken",oai:nb.bibsys.no:999427620534702202,02bf5972b623345e12f04f4d35fec1e0,,Oslo,19530101.0,1953.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022106010,100044926.0,Det roper,"Gløersen , Kari",oai:nb.bibsys.no:998730323304702202,c9570b4401f0c85a6ef43c0b5117acff,,Oslo,19300101.0,1930.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011033004001,100045203.0,Den signede dag,"Rølvaag , O. E.",oai:nb.bibsys.no:999108318584702202,3e4948bd29b0a47f7352fa12ab558606,,Oslo,19310101.0,1931.0,Aschehoug,nob,Emigranthistorie / Emigrantlitteratur / Innvandring / Norsk-amerikanere / usa / norsk-amerikanere / innvandring / immigrasjon / emigranthistorie / emigrantlitteratur / litteratur,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011033020021,100045206.0,Edda,"Snorri Sturluson / Holtsmark , Anne / Holtsmark , Karen",oai:nb.bibsys.no:999107604974702202,aa66ce177be8da568b3c631a9762e783,,[Oslo],19500101.0,1950.0,Cammermeyer,nob / non,norrøn / mytologi / litteratur / gudesagn / heltesagn / edda,839.6,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007061204034,100045207.0,Muren,"Elster , Torolf",oai:nb.bibsys.no:997920515304702202,6341c73ecf28bd6d99242e2f7bf036db,,Oslo,19540101.0,1954.0,Tiden,nob,,,novel,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007061500010,100045210.0,Et menneske mindre : roman,"Tverbak , Eivind",oai:nb.bibsys.no:999108316534702202,616e8f15f8f4bd09d741dfeff9557192,,Oslo,19570101.0,1957.0,Gyldendal,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007062104052,100045249.0,Elementær etikk,"Hygen , Johan B.",oai:nb.bibsys.no:999424927144702202,b4476b2dadffa3c4d89f760b19172df2,,Oslo,19540101.0,1954.0,Fabritius,nob,Ethics / Etikk,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042901013,100045252.0,Vi viste verden vinterveien,"Løchen , Jan Fr .",oai:nb.bibsys.no:999325779384702202,798454b69c20e10bd32772c71a395c90,,Oslo,19520101.0,1952.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042904035,100045256.0,Norske ski erobrer verden,"Vaage , Jakob",oai:nb.bibsys.no:999109158654702202,d5ae0df259626f692d2d363b1c3c9f87,,Oslo,19520101.0,1952.0,Gyldendal,nob,historie / skiidrett / skisport / pionerinnsats,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008043004020,100045263.0,Og hekken vokste kjempehøy : roman,"Brekke , Paal",oai:nb.bibsys.no:999106284404702202,8931f5ce7340d25d3e46d7e8e416ec92,,Oslo,19530101.0,1953.0,Aschehoug,nob,skjønnlitteratur / roman,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008050700074,100045322.0,Både vinter og vår : noveller,"Rud , Nils Johan",oai:nb.bibsys.no:999505345954702202,946b5004c05bc005dd23d582ec7286ff,,Oslo,19520101.0,1952.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011031505120,100045414.0,Den frosne kvinnen : roman,"Michelet , Jon",oai:nb.bibsys.no:990117660184702202,eb15acaa49c7aeaa32bcfd8a348a17e0,8270946710 / 8252548830,Oslo,20010101.0,2001.0,Oktober,nob,norsk / krim/spenning / 2000-tallet / kriminalromaner / skjønnlitteratur / prosa,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011032508057,100045539.0,Kortfattet tysk sproghistorie : lyd- og formsystemets utvikling,"Sverdrup , Jakob",oai:nb.bibsys.no:999001821644702202,648e14d7903083e1994c72c8cd1d4291,,Oslo,19300101.0,1930.0,Gyldendal,mul / nob / ger,Tysk språk / Historisk framstilling / deutsche / sprachgeschichte / språkhistorie,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011032906030,100045580.0,Amalie Skram og kvinnens problem,"Krane , Borghild",oai:nb.bibsys.no:998900325484702202,15d0859acf1fc9bc2c34a6eb3a0bd48a,,Oslo,19510101.0,1951.0,Gyldendal,nob,Norsk litteratur / norske / forfattere / kvinner / 1800-tallet/ii / feminisme / fb,839.828,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011033004011,100045592.0,Streiftog : i digtning og tænkning,"Fangen , Ronald",oai:nb.bibsys.no:999314804344702202,31cef2466d654c25e165b95cefa674d9,,Kristiania,19190101.0,1919.0,Erichsen,nob,Litteraturkritikk / litteraturhistorie / essay,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008090100010,100045736.0,Den frie hemmelige pressen i Norge under okkupasjonen 1940-45 : en fortellende bibliografi,"Luihn , Hans",oai:nb.bibsys.no:999917867424702202,65ec896bc64ee25c9ff9631a819fa5c5,8279650105,,19990101.0,1999.0,Nasjonalbiblioteket,nob,Andre verdenskrig / Presse / Andre verdenskrig / okkupasjonshistorie / illegale / presse / andre / verdenskrig / norge / bibliografier / illegal / aviser,016.94053481 / 078.1,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008090100025,100045739.0,Forskjønnelsen : roman,"Dahl , Arild",oai:nb.bibsys.no:999916213524702202,db7e7424f2bc05c25534cc0ca9f779d6,8205267359,[Oslo],19990101.0,1999.0,Gyldendal,nob,,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008090100026,100045740.0,Biografi : ( glemsel ),"Espedal , Tomas",oai:nb.bibsys.no:999916223914702202,1d41aefe8a7806e80355b7281aca262e,8205267367,[Oslo],19990101.0,1999.0,Gyldendal,nob,norsk / litteratur,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008090100035,100045748.0,Alvemål : roman,"Skjelbred , Margaret",oai:nb.bibsys.no:999915070534702202,fcdef97b74c08d99857dced649009d44,8210043897,[Oslo],19990101.0,1999.0,Tiden,nob,,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008090300016,100045805.0,Allegorier : innganger til litteraturens rom,"Gundersen , Karin",oai:nb.bibsys.no:999914528014702202,431fb007729d591b6f22c72e733e7f9e,8203181724,Oslo,19990101.0,1999.0,Aschehoug,nob,Virkemidler (Litteratur) / Litteratur / Allegorier / allegorier / allegoriar / litterære / virkemidler / litteraturteori,808 / 808,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008100700027,100045944.0,Jeg kjenner dette huset : noveller,"Lindstrøm , Merethe",oai:nb.bibsys.no:999916243004702202,6df04bd9f69bed19f35f77709761d8fd,8203182097,Oslo,19990101.0,1999.0,Aschehoug,nob,norsk / kortprosa / 1990-tallet,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008100700036,100045949.0,Noe skal komme : Karl Martin Feltmann ( 1909-1989 ) : roman,"Korbøl , Aud",oai:nb.bibsys.no:999916599024702202,b65d27288254c74cd2e0c3e5c274fe45,8203181813,Oslo,19990101.0,1999.0,Aschehoug,nob,aldring,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008100700040,100045950.0,Lille hjerte : noveller,"Mattsson , Annette",oai:nb.bibsys.no:999916214924702202,4deff3aa7cdb5238fcd689d7106efe0c,8205267243,[Oslo],19990101.0,1999.0,Gyldendal,nob,skjønnlitteratur/voksen,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007062501037,100046069.0,Trollspeilet : streiftokt i film,"Evensmo , Sigurd",oai:nb.bibsys.no:998821654104702202,2a5e5f5fe3699a1b4191fa70e4640923,,Oslo,19550101.0,1955.0,Gyldendal,nob,Film / kunst/musikk / ballett / fb / film / samfunn / 1940-tallet / 1950-tallet,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007062600069,100046091.0,Antoine Laurent Lavoisier,"Gleditsch , Ellen",oai:nb.bibsys.no:997513653604702202,bbb3c549c0fd7d5b0d1676f372414ce1,,Oslo,19560101.0,1956.0,Gyldendal,nob,,920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007062604001,100046099.0,Tom i villmarka,"Svinsaas , Ingvald / Borchgrevink , Ridley",oai:nb.bibsys.no:998901759934702202,2f2bc92c50a96909511f8988648d33e0,,Oslo,19550101.0,1955.0,Damm,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008050600044,100046167.0,Cora Sandel : en dikter i ånd og sannhet,"Solumsmoen , Odd",oai:nb.bibsys.no:998880128374702202,31cca9369fe04cbb25f62814ff5a3130,,Oslo,19570101.0,1957.0,Aschehoug,nob,"norsk / litteraturhistorie / biografier / sandel / litteratur / forfattarar / biografiar / fabricius, / sara",839.9,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008050804047,100046181.0,Den blå fuglen : roman,"Haavardsholm , Haavard",oai:nb.bibsys.no:999216215234702202,007488fbdb090590ad4b9de973ce4220,,Oslo,19530101.0,1953.0,Tiden,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011033005010,100046345.0,Palmeøerne : historien om ungdom og længsel,"Kent , Charles",oai:nb.bibsys.no:999901799234702202,c56b105d1e6549e51a6423c6802de215,,Kristiania,19240101.0,1924.0,Aschehoug,nob,,839.82,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007061200016,100046430.0,Norge rundt med bestefar . 7 : Nord-Norge : fra nord til syd med hurtigruta,"Halse , Sverre",oai:nb.bibsys.no:999720257154702202,335685d8ec9874740511ef21cf24c809,,,19490101.0,1949.0,Fabritius,nob,Reiser / Norge / geografi/historie,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007062604005,100046477.0,Dommerbordet,"Viker , Ola",oai:nb.bibsys.no:999112530414702202,555713ef8bf6f6e2789f2b9400040b55,,Oslo,19550101.0,1955.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007062700003,100046480.0,Norsk utenrikstjeneste . [ 1 ] : Grunnleggende år,"Omang , Reidar",oai:nb.bibsys.no:999008273434702202,acd0ece01f2fc1379bf93a9b1707316c,,Oslo,19550101.0,1955.0,Gyldendal,nob,utenriksdepartementet / norge / historie / utenrikspolitikk / politikk / internasjonal / norway / history / politics,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041600085,100046508.0,Karenanna Velde,"Haalke , Magnhild",oai:nb.bibsys.no:999429915404702202,407737ce97fc84d3329525a8cac20f44,,Oslo,19460101.0,1946.0,Aschehoug,nob,,,novel,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041600092,100046509.0,Det svundne er en drøm,"Sandemose , Aksel",oai:nb.bibsys.no:997521127834702202,5db9279be9f6231790e5be9a9a339be3,,Oslo,19460101.0,1946.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041804043,100046513.0,Henrik Ibsens Peer Gynt : diktningens tilblivelse og grunntanker,"Bull , Francis",oai:nb.bibsys.no:997521322454702202,fd81f9932432d563bf6b74e15a74b815,,Oslo,19470101.0,1947.0,Gyldendal,nob,Norsk litteratur / Drama / norsk / litteratur / drama / litteraturkritikk / peer / gynt,839.828,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042201017,100046534.0,Det store veiskillet : roman,"Holt , Kåre",oai:nb.bibsys.no:997521961704702202,e2ac0ee7cf1c222ba3cf51412413022a,,Oslo,19490101.0,1949.0,Gyldendal,nob,,839.823 /  839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042201022,100046535.0,Paa gjengrodde stier,"Hamsun , Knut",oai:nb.bibsys.no:999422467214702202,a49e4e77ab01e0e04aff4e71de753dbe,,Oslo,19490101.0,1949.0,Gyldendal,nob,norsk / litteratur,,biography,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042204053,100046539.0,Alice Atkinson og hennes elskere,"Sandemose , Aksel",oai:nb.bibsys.no:997521482574702202,378bcd79810b8029b384c0f2cc8a12d8,,Oslo,19490101.0,1949.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042204165,100046551.0,Figurer på mørk bunn,"Sandel , Cora",oai:nb.bibsys.no:999111045504702202,78e48afc885549eae18c0e97ca49945a,,Oslo,19490101.0,1949.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042900014,100046560.0,Efterlatte skrifter,"Rokseth , Peter",oai:nb.bibsys.no:998900299704702202,42b57e367b3c1f6b403a18ba3ec0e4ee,,Oslo,19530101.0,1953.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008051501016,100046650.0,Nordahl Grieg,"Egeland , Kjølv",oai:nb.bibsys.no:998880061014702202,a6f4a76d2a53722452dce8113006fe70,,Oslo,19530101.0,1953.0,Gyldendal,nob,Norsk litteratur / Mellomkrigstiden / Biografier / norske / forfattere,839.828,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008051504022,100046658.0,Bak fronten : fra Oslo og London 1939-1945,"Hartmann , Paul",oai:nb.bibsys.no:999506081144702202,b99f5cb86b474eaeab3c985ead687ea2,,,19550101.0,1955.0,Aschehoug,nob,Historie / Andre verdenskrig / Eksil / Regjeringer / Motstandskamp / geografi/historie / verdenskrigen / 1939-1945 / norge / andre / verdenskrig,948.1041 / 948.1053,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008051504082,100046667.0,Ole Aleksander Filibom-bom-bom,"Vestly , Anne-Cath . / Vestly , Johan",oai:nb.bibsys.no:998021216164702202,9d179a49a08226f167617d893591466a,8210003240,Oslo,19530101.0,1953.0,Tiden,nob,barnebøker / bysamfunn / barnelitteratur,839.93,novel,Skjønnlitteratur,digibok,nb,20060101
